17:14:28.692751 config: drop-rate=0.20, max-delay=10ms, seed=1
18:05:54.155976 [queue=0] packet #3, 127.0.0.1:56730 -> 127.0.0.1:8080, sz=8 is delivered
18:05:54.155976 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:56730, sz=5 is delayed for 5.4ms
18:05:54.171946 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:56730, sz=5 is delivered
18:05:54.172506 [queue=1] packet #4, 127.0.0.1:56730 -> 127.0.0.1:8080, sz=2 is delayed for 6ms
18:05:54.187842 [queue=0] packet #4, 127.0.0.1:56730 -> 127.0.0.1:8080, sz=2 is delivered
18:07:35.491567 [queue=1] packet #1, 127.0.0.1:56733 -> 127.0.0.1:8080, sz=14 is delayed for 8.1ms
18:07:35.507324 [queue=0] packet #1, 127.0.0.1:56733 -> 127.0.0.1:8080, sz=14 is delivered
18:07:35.507829 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56733, sz=14 is delayed for 1.6ms
18:07:35.523289 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56733, sz=14 is delivered
18:08:20.350219 [queue=1] packet #1, 127.0.0.1:56734 -> 127.0.0.1:8080, sz=14 is delayed for 3.9ms
18:08:20.366135 [queue=0] packet #1, 127.0.0.1:56734 -> 127.0.0.1:8080, sz=14 is delivered
18:08:20.366135 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56734, sz=14 is dropped
18:08:23.676704 [queue=0] packet #1, 127.0.0.1:56734 -> 127.0.0.1:8080, sz=14 is dropped
18:08:26.678565 [queue=1] packet #1, 127.0.0.1:56734 -> 127.0.0.1:8080, sz=14 is delayed for 400µs
18:08:26.694018 [queue=0] packet #1, 127.0.0.1:56734 -> 127.0.0.1:8080, sz=14 is delivered
18:08:26.694018 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56734, sz=14 is delayed for 900µs
18:08:26.709871 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56734, sz=14 is delivered
18:08:26.710417 [queue=1] packet #2, 127.0.0.1:56735 -> 127.0.0.1:8080, sz=32 is delayed for 1.9ms
18:08:26.725879 [queue=0] packet #2, 127.0.0.1:56735 -> 127.0.0.1:8080, sz=32 is delivered
18:08:26.726393 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:56735, sz=0 is delayed for 4ms
18:08:26.757654 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:56735, sz=0 is delivered
18:08:44.136076 [queue=1] packet #1, 127.0.0.1:56736 -> 127.0.0.1:8080, sz=14 is delayed for 4ms
18:08:44.167974 [queue=0] packet #1, 127.0.0.1:56736 -> 127.0.0.1:8080, sz=14 is delivered
18:08:44.167974 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56736, sz=14 is dropped
18:08:47.478406 [queue=1] packet #1, 127.0.0.1:56736 -> 127.0.0.1:8080, sz=14 is delayed for 7.3ms
18:08:47.494183 [queue=0] packet #1, 127.0.0.1:56736 -> 127.0.0.1:8080, sz=14 is delivered
18:08:47.494698 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56736, sz=14 is delayed for 4.3ms
18:08:47.510109 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56736, sz=14 is delivered
18:08:47.510614 [queue=1] packet #2, 127.0.0.1:56737 -> 127.0.0.1:8080, sz=32 is delayed for 9ms
18:08:47.526237 [queue=0] packet #2, 127.0.0.1:56737 -> 127.0.0.1:8080, sz=32 is delivered
18:08:47.526743 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:56737, sz=0 is delayed for 6.9ms
18:08:47.542203 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:56737, sz=0 is delivered
18:08:47.542713 [queue=1] packet #3, 127.0.0.1:56737 -> 127.0.0.1:8080, sz=8 is delayed for 3.6ms
18:08:47.558420 [queue=0] packet #3, 127.0.0.1:56737 -> 127.0.0.1:8080, sz=8 is delivered
18:08:47.558926 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:56737, sz=5 is delayed for 7.2ms
18:08:47.574397 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:56737, sz=5 is delivered
18:08:47.574904 [queue=0] packet #4, 127.0.0.1:56737 -> 127.0.0.1:8080, sz=2 is dropped
18:11:15.583839 [queue=1] packet #1, 127.0.0.1:53673 -> 127.0.0.1:8080, sz=14 is delayed for 7.4ms
18:11:15.599670 [queue=0] packet #1, 127.0.0.1:53673 -> 127.0.0.1:8080, sz=14 is delivered
18:11:15.600175 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:53673, sz=14 is delayed for 2.4ms
18:11:15.615420 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:53673, sz=14 is delivered
18:11:15.896669 [queue=1] packet #2, 127.0.0.1:53674 -> 127.0.0.1:8080, sz=32 is delayed for 600µs
18:11:15.927776 [queue=0] packet #2, 127.0.0.1:53674 -> 127.0.0.1:8080, sz=32 is delivered
18:11:15.928282 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:53674, sz=0 is delayed for 5.2ms
18:11:15.943925 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:53674, sz=0 is delivered
18:11:15.944431 [queue=0] packet #3, 127.0.0.1:53674 -> 127.0.0.1:8080, sz=8 is dropped
18:11:18.952093 [queue=0] packet #3, 127.0.0.1:53674 -> 127.0.0.1:8080, sz=8 is dropped
18:11:21.953170 [queue=1] packet #3, 127.0.0.1:53674 -> 127.0.0.1:8080, sz=8 is delayed for 1.7ms
18:11:21.969405 [queue=0] packet #3, 127.0.0.1:53674 -> 127.0.0.1:8080, sz=8 is delivered
18:11:21.969405 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:53674, sz=5 is delayed for 6.5ms
18:11:21.985606 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:53674, sz=5 is delivered
18:11:21.986116 [queue=1] packet #4, 127.0.0.1:53674 -> 127.0.0.1:8080, sz=2 is delayed for 7.9ms
18:11:22.001379 [queue=0] packet #4, 127.0.0.1:53674 -> 127.0.0.1:8080, sz=2 is delivered
18:14:18.742113 [queue=0] packet #1, 127.0.0.1:53679 -> 127.0.0.1:8080, sz=14 is dropped
18:14:22.055140 [queue=1] packet #1, 127.0.0.1:53679 -> 127.0.0.1:8080, sz=14 is delayed for 3.1ms
18:14:22.071532 [queue=0] packet #1, 127.0.0.1:53679 -> 127.0.0.1:8080, sz=14 is delivered
18:14:22.072046 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:53679, sz=14 is delayed for 5.5ms
18:14:22.087780 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:53679, sz=14 is delivered
18:14:22.088287 [queue=1] packet #2, 127.0.0.1:53680 -> 127.0.0.1:8080, sz=32 is delayed for 4.3ms
18:14:22.103992 [queue=0] packet #2, 127.0.0.1:53680 -> 127.0.0.1:8080, sz=32 is delivered
18:14:22.104514 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:53680, sz=0 is delayed for 6.6ms
18:14:22.135914 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:53680, sz=0 is delivered
18:14:22.136420 [queue=1] packet #3, 127.0.0.1:53680 -> 127.0.0.1:8080, sz=8 is delayed for 6.7ms
18:14:22.152156 [queue=0] packet #3, 127.0.0.1:53680 -> 127.0.0.1:8080, sz=8 is delivered
18:14:22.152679 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:53680, sz=5 is delayed for 800µs
18:14:22.168117 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:53680, sz=5 is delivered
18:14:22.168625 [queue=1] packet #4, 127.0.0.1:53680 -> 127.0.0.1:8080, sz=2 is delayed for 5.3ms
18:14:22.184005 [queue=0] packet #4, 127.0.0.1:53680 -> 127.0.0.1:8080, sz=2 is delivered
18:15:28.749195 [queue=1] packet #1, 127.0.0.1:63059 -> 127.0.0.1:8080, sz=14 is delayed for 8.4ms
18:15:28.765274 [queue=0] packet #1, 127.0.0.1:63059 -> 127.0.0.1:8080, sz=14 is delivered
18:15:28.765787 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63059, sz=14 is delayed for 7.4ms
18:15:28.781388 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63059, sz=14 is delivered
18:16:33.991687 [queue=1] packet #1, 127.0.0.1:63060 -> 127.0.0.1:8080, sz=14 is delayed for 3.7ms
18:16:34.007665 [queue=0] packet #1, 127.0.0.1:63060 -> 127.0.0.1:8080, sz=14 is delivered
18:16:34.007665 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63060, sz=14 is delayed for 6.7ms
18:16:34.023348 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63060, sz=14 is delivered
18:16:34.320558 [queue=1] packet #2, 127.0.0.1:63061 -> 127.0.0.1:8080, sz=32 is delayed for 5.8ms
18:16:34.336457 [queue=0] packet #2, 127.0.0.1:63061 -> 127.0.0.1:8080, sz=32 is delivered
18:16:34.336962 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:63061, sz=0 is delayed for 4.6ms
18:16:34.352368 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:63061, sz=0 is delivered
18:16:34.352897 [queue=1] packet #3, 127.0.0.1:63061 -> 127.0.0.1:8080, sz=8 is delayed for 2.4ms
18:16:34.368391 [queue=0] packet #3, 127.0.0.1:63061 -> 127.0.0.1:8080, sz=8 is delivered
18:16:34.368898 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:63061, sz=5 is delayed for 5.7ms
18:16:34.384260 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:63061, sz=5 is delivered
18:16:34.384260 [queue=0] packet #4, 127.0.0.1:63061 -> 127.0.0.1:8080, sz=2 is dropped
13:53:51.554672 config: drop-rate=0.20, max-delay=10ms, seed=1
13:53:51.556882 router is listening at :3000
13:54:20.208796 [queue=1] packet #1, 127.0.0.1:51340 -> 127.0.0.1:8080, sz=14 is delayed for 8.7ms
13:54:20.240235 [queue=0] packet #1, 127.0.0.1:51340 -> 127.0.0.1:8080, sz=14 is delivered
13:54:20.241314 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51340, sz=14 is delayed for 5.9ms
13:54:20.271725 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51340, sz=14 is delivered
13:54:20.600123 [queue=1] packet #2, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=32 is delayed for 1.8ms
13:54:20.616572 [queue=0] packet #2, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=32 is delivered
13:54:20.632413 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51341, sz=0 is dropped
13:54:23.617268 [queue=0] packet #2, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=32 is dropped
13:54:26.622899 [queue=0] packet #2, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=32 is dropped
13:54:29.635765 [queue=1] packet #2, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=32 is delayed for 9.4ms
13:54:29.652155 [queue=0] packet #2, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=32 is delivered
13:54:29.653372 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51341, sz=0 is delayed for 6.2ms
13:54:29.668188 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51341, sz=0 is delivered
13:54:29.668698 [queue=1] packet #3, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=8 is delayed for 2.8ms
13:54:29.684053 [queue=0] packet #3, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=8 is delivered
13:54:29.684559 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51341, sz=5 is delayed for 1.1ms
13:54:29.699946 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51341, sz=5 is delivered
13:54:29.700456 [queue=1] packet #4, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=2 is delayed for 3.7ms
13:54:29.715836 [queue=0] packet #4, 127.0.0.1:51341 -> 127.0.0.1:8080, sz=2 is delivered
13:54:45.103276 [queue=1] packet #1, 127.0.0.1:51342 -> 127.0.0.1:8080, sz=14 is delayed for 9.5ms
13:54:45.119599 [queue=0] packet #1, 127.0.0.1:51342 -> 127.0.0.1:8080, sz=14 is delivered
13:54:45.120157 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51342, sz=14 is delayed for 2.8ms
13:54:45.135549 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51342, sz=14 is delivered
13:54:45.136616 [queue=1] packet #2, 127.0.0.1:51343 -> 127.0.0.1:8080, sz=80 is delayed for 4.7ms
13:54:45.151500 [queue=0] packet #2, 127.0.0.1:51343 -> 127.0.0.1:8080, sz=80 is delivered
13:54:45.152005 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51343, sz=0 is delayed for 8.7ms
13:54:45.167335 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51343, sz=0 is delivered
13:54:45.167335 [queue=1] packet #3, 127.0.0.1:51343 -> 127.0.0.1:8080, sz=8 is delayed for 9ms
13:54:45.183001 [queue=0] packet #3, 127.0.0.1:51343 -> 127.0.0.1:8080, sz=8 is delivered
13:54:45.183522 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51343, sz=5 is delayed for 4.1ms
13:54:45.198720 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51343, sz=5 is delivered
13:54:45.199224 [queue=0] packet #4, 127.0.0.1:51343 -> 127.0.0.1:8080, sz=2 is dropped
16:37:08.218686 config: drop-rate=0.20, max-delay=10ms, seed=1
16:37:08.221498 router is listening at :3000
16:37:32.167529 [queue=1] packet #1, 127.0.0.1:51869 -> 127.0.0.1:8080, sz=14 is delayed for 8.7ms
16:37:32.192812 [queue=0] packet #1, 127.0.0.1:51869 -> 127.0.0.1:8080, sz=14 is delivered
16:37:32.204827 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51869, sz=14 is delayed for 5.9ms
16:37:32.222257 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51869, sz=14 is delivered
16:37:32.655398 [queue=1] packet #2, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=32 is delayed for 1.8ms
16:37:32.659403 [queue=0] packet #2, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=32 is delivered
16:37:32.680652 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51870, sz=316 is dropped
16:37:35.669993 [queue=0] packet #2, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=32 is dropped
16:37:38.684041 [queue=0] packet #2, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=32 is dropped
16:37:41.691118 [queue=1] packet #2, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=32 is delayed for 9.4ms
16:37:41.706110 [queue=0] packet #2, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=32 is delivered
16:37:41.707799 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51870, sz=316 is delayed for 6.2ms
16:37:41.722097 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51870, sz=316 is delivered
16:37:41.722613 [queue=1] packet #3, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=8 is delayed for 2.8ms
16:37:41.738499 [queue=0] packet #3, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=8 is delivered
16:37:41.739018 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51870, sz=5 is delayed for 1.1ms
16:37:41.751504 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51870, sz=5 is delivered
16:37:41.752012 [queue=1] packet #4, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=2 is delayed for 3.7ms
16:37:41.766037 [queue=0] packet #4, 127.0.0.1:51870 -> 127.0.0.1:8080, sz=2 is delivered
16:38:21.272568 [queue=1] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=14 is delayed for 9.5ms
16:38:21.288883 [queue=0] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=14 is delivered
16:38:21.289512 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51871, sz=14 is delayed for 2.8ms
16:38:21.304819 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51871, sz=14 is delivered
16:38:21.305962 [queue=1] packet #2, 127.0.0.1:51872 -> 127.0.0.1:8080, sz=35 is delayed for 4.7ms
16:38:21.320932 [queue=0] packet #2, 127.0.0.1:51872 -> 127.0.0.1:8080, sz=35 is delivered
16:38:21.327102 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51872, sz=524 is delayed for 8.7ms
16:38:21.350915 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51872, sz=524 is delivered
16:38:21.351489 [queue=1] packet #3, 127.0.0.1:51872 -> 127.0.0.1:8080, sz=8 is delayed for 9ms
16:38:21.366494 [queue=0] packet #3, 127.0.0.1:51872 -> 127.0.0.1:8080, sz=8 is delivered
16:38:21.367000 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51872, sz=5 is delayed for 4.1ms
16:38:21.382308 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51872, sz=5 is delivered
16:38:21.382816 [queue=0] packet #4, 127.0.0.1:51872 -> 127.0.0.1:8080, sz=2 is dropped
16:38:36.374656 [queue=0] packet #1, 127.0.0.1:51873 -> 127.0.0.1:8080, sz=14 is dropped
16:38:39.380688 [queue=1] packet #1, 127.0.0.1:51873 -> 127.0.0.1:8080, sz=14 is delayed for 2.9ms
16:38:39.396784 [queue=0] packet #1, 127.0.0.1:51873 -> 127.0.0.1:8080, sz=14 is delivered
16:38:39.397406 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51873, sz=14 is dropped
16:38:42.387556 [queue=1] packet #1, 127.0.0.1:51873 -> 127.0.0.1:8080, sz=14 is delayed for 3.1ms
16:38:42.402822 [queue=0] packet #1, 127.0.0.1:51873 -> 127.0.0.1:8080, sz=14 is delivered
16:38:42.403558 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51873, sz=14 is delayed for 2.6ms
16:38:42.418879 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51873, sz=14 is delivered
16:38:42.419384 [queue=0] packet #2, 127.0.0.1:51874 -> 127.0.0.1:8080, sz=80 is dropped
16:38:45.427668 [queue=1] packet #2, 127.0.0.1:51874 -> 127.0.0.1:8080, sz=80 is delayed for 9.4ms
16:38:45.442621 [queue=0] packet #2, 127.0.0.1:51874 -> 127.0.0.1:8080, sz=80 is delivered
16:38:45.445878 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51874, sz=199 is delayed for 3.3ms
16:38:45.458197 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51874, sz=199 is delivered
16:38:45.458701 [queue=1] packet #3, 127.0.0.1:51874 -> 127.0.0.1:8080, sz=8 is delayed for 7.8ms
16:38:45.473841 [queue=0] packet #3, 127.0.0.1:51874 -> 127.0.0.1:8080, sz=8 is delivered
16:38:45.474346 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51874, sz=5 is delayed for 5.9ms
16:38:45.489221 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51874, sz=5 is delivered
16:38:45.489221 [queue=1] packet #4, 127.0.0.1:51874 -> 127.0.0.1:8080, sz=2 is delayed for 5.7ms
16:38:45.504833 [queue=0] packet #4, 127.0.0.1:51874 -> 127.0.0.1:8080, sz=2 is delivered
16:39:01.295706 [queue=1] packet #1, 127.0.0.1:51875 -> 127.0.0.1:8080, sz=14 is delayed for 8.9ms
16:39:01.322337 [queue=0] packet #1, 127.0.0.1:51875 -> 127.0.0.1:8080, sz=14 is delivered
16:39:01.322914 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51875, sz=14 is dropped
16:39:04.308517 [queue=1] packet #1, 127.0.0.1:51875 -> 127.0.0.1:8080, sz=14 is delayed for 500µs
16:39:04.310503 [queue=0] packet #1, 127.0.0.1:51875 -> 127.0.0.1:8080, sz=14 is delivered
16:39:04.311141 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51875, sz=14 is delayed for 3.8ms
16:39:04.323771 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51875, sz=14 is delivered
16:39:04.323771 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 5.5ms
16:39:04.339613 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:07.328805 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 1ms
16:39:07.341036 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:10.341831 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 5.6ms
16:39:10.360298 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:13.346680 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is dropped
16:39:16.349072 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 6.1ms
16:39:16.365665 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:19.354666 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 8.3ms
16:39:19.370083 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:22.357993 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 6.3ms
16:39:22.373629 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:25.367285 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 200µs
16:39:25.382906 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:28.384452 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 4.7ms
16:39:28.400702 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:31.388475 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 7.7ms
16:39:31.404678 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:34.400813 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 9.6ms
16:39:34.416912 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:37.406470 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 2.3ms
16:39:37.418519 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:40.412422 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 3.7ms
16:39:40.426209 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:43.423096 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 4.1ms
16:39:43.433264 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:46.433676 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 3.3ms
16:39:46.443305 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:49.447814 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 9.1ms
16:39:49.463579 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:52.451210 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 7.8ms
16:39:52.468391 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:55.458031 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 4.6ms
16:39:55.474503 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:39:58.466640 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 4ms
16:39:58.479960 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:40:01.476600 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 5.2ms
16:40:01.493290 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:40:04.491846 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is dropped
16:40:07.499632 [queue=1] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delayed for 9.8ms
16:40:07.515809 [queue=0] packet #2, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=40 is delivered
16:40:07.552124 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51876, sz=232 is delayed for 5.1ms
16:40:07.564620 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:51876, sz=232 is delivered
16:40:07.564620 [queue=1] packet #3, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=8 is delayed for 5.7ms
16:40:07.578354 [queue=0] packet #3, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=8 is delivered
16:40:07.578858 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51876, sz=5 is delayed for 1ms
16:40:07.594603 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:51876, sz=5 is delivered
16:40:07.594603 [queue=0] packet #4, 127.0.0.1:51876 -> 127.0.0.1:8080, sz=2 is dropped
12:07:36.883488 config: drop-rate=0.20, max-delay=10ms, seed=1
12:07:36.904494 router is listening at :3000
12:08:08.902418 [queue=1] packet #1, 127.0.0.1:62025 -> 127.0.0.1:8080, sz=14 is delayed for 8.7ms
12:08:08.934658 [queue=0] packet #1, 127.0.0.1:62025 -> 127.0.0.1:8080, sz=14 is delivered
12:08:08.936991 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62025, sz=14 is delayed for 5.9ms
12:08:08.965480 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62025, sz=14 is delivered
12:08:09.434609 [queue=1] packet #2, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=80 is delayed for 1.8ms
12:08:09.450648 [queue=0] packet #2, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=80 is delivered
12:08:09.466409 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:62026, sz=199 is dropped
12:08:12.450830 [queue=0] packet #2, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=80 is dropped
12:08:15.452014 [queue=0] packet #2, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=80 is dropped
12:08:18.468199 [queue=1] packet #2, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=80 is delayed for 9.4ms
